subj_id,stage,block_idx,horizon,p0,p1,trial_idx,arm,reward,rt
00b15-7c1de,main,10,20,0.2,0.2,13,0,0,312
00b15-7c1de,main,10,20,0.2,0.2,14,0,0,459
00b15-7c1de,main,10,20,0.2,0.2,15,1,0,972
00b15-7c1de,main,10,20,0.2,0.2,16,1,0,372
00b15-7c1de,main,10,20,0.2,0.2,17,1,0,339
00b15-7c1de,main,10,20,0.2,0.2,18,1,0,313
00b15-7c1de,main,10,20,0.2,0.2,19,1,0,316
00b15-7c1de,main,11,10,0.2,0.2,0,0,0,1104
00b15-7c1de,main,11,10,0.2,0.2,1,0,1,344
00b15-7c1de,main,11,10,0.2,0.2,2,1,0,1035
00b15-7c1de,main,11,10,0.2,0.2,3,1,0,215
00b15-7c1de,main,11,10,0.2,0.2,4,0,0,71
00b15-7c1de,main,11,10,0.2,0.2,5,0,1,1745
00b15-7c1de,main,11,10,0.2,0.2,6,0,0,617
00b15-7c1de,main,11,10,0.2,0.2,7,0,0,446
00b15-7c1de,main,11,10,0.2,0.2,8,1,0,439
00b15-7c1de,main,11,10,0.2,0.2,9,1,0,495
00b15-7c1de,main,12,10,0.019,0.908,0,0,0,985
00b15-7c1de,main,12,10,0.019,0.908,1,0,1,433
00b15-7c1de,main,12,10,0.019,0.908,2,0,0,4
00b15-7c1de,main,12,10,0.019,0.908,3,0,1,61
00b15-7c1de,main,12,10,0.019,0.908,4,1,1,1227
00b15-7c1de,main,12,10,0.019,0.908,5,1,0,1103
00b15-7c1de,main,12,10,0.019,0.908,6,1,1,332
00b15-7c1de,main,12,10,0.019,0.908,7,1,1,887
00b15-7c1de,main,12,10,0.019,0.908,8,1,1,600
00b15-7c1de,main,12,10,0.019,0.908,9,1,1,671
00b15-7c1de,main,13,5,0.2,0.2,0,1,0,1713
00b15-7c1de,main,13,5,0.2,0.2,1,1,1,425
00b15-7c1de,main,13,5,0.2,0.2,2,1,0,663
00b15-7c1de,main,13,5,0.2,0.2,3,1,1,336
00b15-7c1de,main,13,5,0.2,0.2,4,1,0,503
00b15-7c1de,main,14,5,0.8,0.8,0,0,0,1024
00b15-7c1de,main,14,5,0.8,0.8,1,1,0,107
00b15-7c1de,main,14,5,0.8,0.8,2,0,1,1103
00b15-7c1de,main,14,5,0.8,0.8,3,1,1,1173
00b15-7c1de,main,14,5,0.8,0.8,4,1,0,983
d8132-cfaf4,practice,0,5,0.9,0.1,0,0,1,8132
d8132-cfaf4,practice,0,5,0.9,0.1,1,0,0,5310
d8132-cfaf4,practice,0,5,0.9,0.1,2,1,0,2128
d8132-cfaf4,practice,0,5,0.9,0.1,3,1,1,2123
d8132-cfaf4,practice,0,5,0.9,0.1,4,1,0,5145
d8132-cfaf4,practice,1,5,0.9,0.1,0,0,1,4377
d8132-cfaf4,practice,1,5,0.9,0.1,1,1,0,3697
d8132-cfaf4,practice,1,5,0.9,0.1,2,1,0,1915
d8132-cfaf4,practice,1,5,0.9,0.1,3,0,1,1807
d8132-cfaf4,practice,1,5,0.9,0.1,4,0,1,1243
d8132-cfaf4,main,0,10,0.9,0.6,0,0,1,6987
d8132-cfaf4,main,0,10,0.9,0.6,1,0,0,3577
d8132-cfaf4,main,0,10,0.9,0.6,2,0,1,2025
d8132-cfaf4,main,0,10,0.9,0.6,3,0,0,2141
d8132-cfaf4,main,0,10,0.9,0.6,4,0,1,1133
d8132-cfaf4,main,0,10,0.9,0.6,5,0,0,2916
d8132-cfaf4,main,0,10,0.9,0.6,6,1,0,1983
d8132-cfaf4,main,0,10,0.9,0.6,7,1,1,960
d8132-cfaf4,main,0,10,0.9,0.6,8,1,1,3349
d8132-cfaf4,main,0,10,0.9,0.6,9,0,1,2724
d8132-cfaf4,main,1,5,0.483,0.362,0,0,1,3829
d8132-cfaf4,main,1,5,0.483,0.362,1,1,1,5087
d8132-cfaf4,main,1,5,0.483,0.362,2,0,1,3832
d8132-cfaf4,main,1,5,0.483,0.362,3,1,1,2404
d8132-cfaf4,main,1,5,0.483,0.362,4,0,0,3248
d8132-cfaf4,main,2,5,0.5,0.5,0,0,1,4476
d8132-cfaf4,main,2,5,0.5,0.5,1,0,0,2479
d8132-cfaf4,main,2,5,0.5,0.5,2,1,1,2684
d8132-cfaf4,main,2,5,0.5,0.5,3,0,0,1786
d8132-cfaf4,main,2,5,0.5,0.5,4,1,1,2249
d8132-cfaf4,main,3,20,0.048,0.816,0,0,0,4963
d8132-cfaf4,main,3,20,0.048,0.816,1,0,1,843
d8132-cfaf4,main,3,20,0.048,0.816,2,1,1,3242
d8132-cfaf4,main,3,20,0.048,0.816,3,1,1,1946
d8132-cfaf4,main,3,20,0.048,0.816,4,1,1,4380
d8132-cfaf4,main,3,20,0.048,0.816,5,0,0,2273
d8132-cfaf4,main,3,20,0.048,0.816,6,1,1,1812
d8132-cfaf4,main,3,20,0.048,0.816,7,1,1,1751
d8132-cfaf4,main,3,20,0.048,0.816,8,1,1,1384
d8132-cfaf4,main,3,20,0.048,0.816,9,1,1,1826
d8132-cfaf4,main,3,20,0.048,0.816,10,1,0,1383
d8132-cfaf4,main,3,20,0.048,0.816,11,0,0,1281
d8132-cfaf4,main,3,20,0.048,0.816,12,0,0,2315
d8132-cfaf4,main,3,20,0.048,0.816,13,1,1,750
d8132-cfaf4,main,3,20,0.048,0.816,14,1,1,1518
d8132-cfaf4,main,3,20,0.048,0.816,15,1,0,933
d8132-cfaf4,main,3,20,0.048,0.816,16,1,1,828
d8132-cfaf4,main,3,20,0.048,0.816,17,1,0,1121
d8132-cfaf4,main,3,20,0.048,0.816,18,1,0,1290
d8132-cfaf4,main,3,20,0.048,0.816,19,0,0,239
d8132-cfaf4,main,4,10,0.8,0.8,0,0,1,5550
d8132-cfaf4,main,4,10,0.8,0.8,1,0,0,1244
d8132-cfaf4,main,4,10,0.8,0.8,2,1,1,2025
d8132-cfaf4,main,4,10,0.8,0.8,3,1,0,917
d8132-cfaf4,main,4,10,0.8,0.8,4,1,1,864
d8132-cfaf4,main,4,10,0.8,0.8,5,1,0,1225
d8132-cfaf4,main,4,10,0.8,0.8,6,0,1,988
d8132-cfaf4,main,4,10,0.8,0.8,7,0,1,864
d8132-cfaf4,main,4,10,0.8,0.8,8,0,1,1042
d8132-cfaf4,main,4,10,0.8,0.8,9,0,1,1294
d8132-cfaf4,main,5,10,0.5,0.5,0,0,1,4505
d8132-cfaf4,main,5,10,0.5,0.5,1,0,0,2083
d8132-cfaf4,main,5,10,0.5,0.5,2,0,1,1650
d8132-cfaf4,main,5,10,0.5,0.5,3,0,0,1355
d8132-cfaf4,main,5,10,0.5,0.5,4,1,0,1842
d8132-cfaf4,main,5,10,0.5,0.5,5,1,1,130
d8132-cfaf4,main,5,10,0.5,0.5,6,1,1,765
d8132-cfaf4,main,5,10,0.5,0.5,7,1,0,799
d8132-cfaf4,main,5,10,0.5,0.5,8,1,0,818
d8132-cfaf4,main,5,10,0.5,0.5,9,0,0,1040
d8132-cfaf4,main,6,10,0.298,0.798,0,0,1,8578
d8132-cfaf4,main,6,10,0.298,0.798,1,0,0,2079
d8132-cfaf4,main,6,10,0.298,0.798,2,1,1,1761
d8132-cfaf4,main,6,10,0.298,0.798,3,1,0,1025
d8132-cfaf4,main,6,10,0.298,0.798,4,1,1,761
d8132-cfaf4,main,6,10,0.298,0.798,5,1,0,1007
d8132-cfaf4,main,6,10,0.298,0.798,6,1,0,1733
d8132-cfaf4,main,6,10,0.298,0.798,7,0,0,1769
d8132-cfaf4,main,6,10,0.298,0.798,8,0,1,72
d8132-cfaf4,main,6,10,0.298,0.798,9,0,0,3811
d8132-cfaf4,main,7,20,0.8,0.8,0,1,1,5987
d8132-cfaf4,main,7,20,0.8,0.8,1,1,0,1535
d8132-cfaf4,main,7,20,0.8,0.8,2,1,1,1030
d8132-cfaf4,main,7,20,0.8,0.8,3,1,0,993
d8132-cfaf4,main,7,20,0.8,0.8,4,1,1,851
d8132-cfaf4,main,7,20,0.8,0.8,5,1,1,2820
d8132-cfaf4,main,7,20,0.8,0.8,6,1,1,1626
d8132-cfaf4,main,7,20,0.8,0.8,7,1,0,1525
d8132-cfaf4,main,7,20,0.8,0.8,8,1,1,968
d8132-cfaf4,main,7,20,0.8,0.8,9,1,1,1238
d8132-cfaf4,main,7,20,0.8,0.8,10,1,0,1010
d8132-cfaf4,main,7,20,0.8,0.8,11,1,1,770
d8132-cfaf4,main,7,20,0.8,0.8,12,1,0,1182
d8132-cfaf4,main,7,20,0.8,0.8,13,1,1,749
d8132-cfaf4,main,7,20,0.8,0.8,14,1,0,1386
d8132-cfaf4,main,7,20,0.8,0.8,15,1,1,1128
d8132-cfaf4,main,7,20,0.8,0.8,16,1,0,1558
d8132-cfaf4,main,7,20,0.8,0.8,17,1,0,1457
d8132-cfaf4,main,7,20,0.8,0.8,18,0,1,1789
d8132-cfaf4,main,7,20,0.8,0.8,19,0,1,916
d8132-cfaf4,main,8,20,0.5,0.5,0,1,1,7584
d8132-cfaf4,main,8,20,0.5,0.5,1,1,0,1356
d8132-cfaf4,main,8,20,0.5,0.5,2,1,1,983
d8132-cfaf4,main,8,20,0.5,0.5,3,1,0,1144
d8132-cfaf4,main,8,20,0.5,0.5,4,1,1,735
d8132-cfaf4,main,8,20,0.5,0.5,5,1,1,835
d8132-cfaf4,main,8,20,0.5,0.5,6,1,1,1364
d8132-cfaf4,main,8,20,0.5,0.5,7,1,0,1321
d8132-cfaf4,main,8,20,0.5,0.5,8,1,1,887
d8132-cfaf4,main,8,20,0.5,0.5,9,1,1,862
d8132-cfaf4,main,8,20,0.5,0.5,10,1,0,1427
d8132-cfaf4,main,8,20,0.5,0.5,11,1,1,921
d8132-cfaf4,main,8,20,0.5,0.5,12,1,0,1141
d8132-cfaf4,main,8,20,0.5,0.5,13,1,1,970
d8132-cfaf4,main,8,20,0.5,0.5,14,1,0,1422
d8132-cfaf4,main,8,20,0.5,0.5,15,1,1,915
d8132-cfaf4,main,8,20,0.5,0.5,16,1,0,1131
d8132-cfaf4,main,8,20,0.5,0.5,17,1,0,2568
d8132-cfaf4,main,8,20,0.5,0.5,18,0,1,3199
d8132-cfaf4,main,8,20,0.5,0.5,19,0,1,865
d8132-cfaf4,main,9,5,0.99,0.041,0,0,1,5710
d8132-cfaf4,main,9,5,0.99,0.041,1,1,0,3686
d8132-cfaf4,main,9,5,0.99,0.041,2,1,0,2680
d8132-cfaf4,main,9,5,0.99,0.041,3,0,1,1958
d8132-cfaf4,main,9,5,0.99,0.041,4,0,1,743
d8132-cfaf4,main,10,20,0.2,0.2,0,1,0,5926
d8132-cfaf4,main,10,20,0.2,0.2,1,1,1,800
d8132-cfaf4,main,10,20,0.2,0.2,2,1,1,1225
d8132-cfaf4,main,10,20,0.2,0.2,3,1,0,1180
d8132-cfaf4,main,10,20,0.2,0.2,4,1,1,2543
d8132-cfaf4,main,10,20,0.2,0.2,5,1,1,3028
d8132-cfaf4,main,10,20,0.2,0.2,6,1,1,1361
d8132-cfaf4,main,10,20,0.2,0.2,7,1,0,801
d8132-cfaf4,main,10,20,0.2,0.2,8,1,1,317
d8132-cfaf4,main,10,20,0.2,0.2,9,1,1,714
d8132-cfaf4,main,10,20,0.2,0.2,10,1,0,1054
d8132-cfaf4,main,10,20,0.2,0.2,11,1,1,743
d8132-cfaf4,main,10,20,0.2,0.2,12,1,0,949
d8132-cfaf4,main,10,20,0.2,0.2,13,1,1,718
d8132-cfaf4,main,10,20,0.2,0.2,14,1,0,1102
d8132-cfaf4,main,10,20,0.2,0.2,15,1,1,1187
d8132-cfaf4,main,10,20,0.2,0.2,16,1,0,1852
d8132-cfaf4,main,10,20,0.2,0.2,17,0,1,3384
d8132-cfaf4,main,10,20,0.2,0.2,18,0,0,1025
d8132-cfaf4,main,10,20,0.2,0.2,19,0,1,762
d8132-cfaf4,main,11,10,0.2,0.2,0,0,1,5332
d8132-cfaf4,main,11,10,0.2,0.2,1,0,0,1337
d8132-cfaf4,main,11,10,0.2,0.2,2,0,0,647
d8132-cfaf4,main,11,10,0.2,0.2,3,1,0,1896
d8132-cfaf4,main,11,10,0.2,0.2,4,1,0,29
d8132-cfaf4,main,11,10,0.2,0.2,5,1,0,835
d8132-cfaf4,main,11,10,0.2,0.2,6,0,0,1706
d8132-cfaf4,main,11,10,0.2,0.2,7,0,0,2200
d8132-cfaf4,main,11,10,0.2,0.2,8,0,0,1136
d8132-cfaf4,main,11,10,0.2,0.2,9,0,0,488
d8132-cfaf4,main,12,10,0.019,0.908,0,1,1,4574
d8132-cfaf4,main,12,10,0.019,0.908,1,1,0,1115
d8132-cfaf4,main,12,10,0.019,0.908,2,1,1,617
d8132-cfaf4,main,12,10,0.019,0.908,3,1,0,815
d8132-cfaf4,main,12,10,0.019,0.908,4,1,1,305
d8132-cfaf4,main,12,10,0.019,0.908,5,1,0,2106
d8132-cfaf4,main,12,10,0.019,0.908,6,1,1,733
d8132-cfaf4,main,12,10,0.019,0.908,7,1,0,2261
d8132-cfaf4,main,12,10,0.019,0.908,8,0,0,3583
d8132-cfaf4,main,12,10,0.019,0.908,9,0,0,295
d8132-cfaf4,main,13,5,0.2,0.2,0,0,1,4413
d8132-cfaf4,main,13,5,0.2,0.2,1,0,0,1187
d8132-cfaf4,main,13,5,0.2,0.2,2,0,0,2116
d8132-cfaf4,main,13,5,0.2,0.2,3,1,0,2183
d8132-cfaf4,main,13,5,0.2,0.2,4,1,0,1870
d8132-cfaf4,main,14,5,0.8,0.8,0,0,0,5054
d8132-cfaf4,main,14,5,0.8,0.8,1,0,1,675
d8132-cfaf4,main,14,5,0.8,0.8,2,0,1,1440
d8132-cfaf4,main,14,5,0.8,0.8,3,1,1,4205
d8132-cfaf4,main,14,5,0.8,0.8,4,1,1,2280
e82cd-ff70c,practice,0,5,0.9,0.1,0,0,1,5621
e82cd-ff70c,practice,0,5,0.9,0.1,1,0,0,4256
e82cd-ff70c,practice,0,5,0.9,0.1,2,0,1,1434
e82cd-ff70c,practice,0,5,0.9,0.1,3,1,1,753
e82cd-ff70c,practice,0,5,0.9,0.1,4,0,1,942
e82cd-ff70c,practice,1,5,0.9,0.1,0,0,1,2295
e82cd-ff70c,practice,1,5,0.9,0.1,1,0,0,1023
e82cd-ff70c,practice,1,5,0.9,0.1,2,0,1,1666
e82cd-ff70c,practice,1,5,0.9,0.1,3,1,0,852
e82cd-ff70c,practice,1,5,0.9,0.1,4,1,0,878
e82cd-ff70c,main,0,10,0.9,0.6,0,0,1,2082
e82cd-ff70c,main,0,10,0.9,0.6,1,0,0,601
e82cd-ff70c,main,0,10,0.9,0.6,2,0,1,640
e82cd-ff70c,main,0,10,0.9,0.6,3,1,0,1269
e82cd-ff70c,main,0,10,0.9,0.6,4,0,0,549
e82cd-ff70c,main,0,10,0.9,0.6,5,1,1,1139
e82cd-ff70c,main,0,10,0.9,0.6,6,0,1,767
e82cd-ff70c,main,0,10,0.9,0.6,7,0,0,734
e82cd-ff70c,main,0,10,0.9,0.6,8,0,1,663
e82cd-ff70c,main,0,10,0.9,0.6,9,1,1,919
e82cd-ff70c,main,1,5,0.483,0.362,0,1,1,1814
e82cd-ff70c,main,1,5,0.483,0.362,1,0,1,626
e82cd-ff70c,main,1,5,0.483,0.362,2,0,1,765
e82cd-ff70c,main,1,5,0.483,0.362,3,1,0,843
e82cd-ff70c,main,1,5,0.483,0.362,4,1,0,766
e82cd-ff70c,main,2,5,0.5,0.5,0,0,1,1485
e82cd-ff70c,main,2,5,0.5,0.5,1,0,0,739
e82cd-ff70c,main,2,5,0.5,0.5,2,0,0,543
e82cd-ff70c,main,2,5,0.5,0.5,3,0,1,696
e82cd-ff70c,main,2,5,0.5,0.5,4,1,0,872
e82cd-ff70c,main,3,20,0.048,0.816,0,1,1,2667
e82cd-ff70c,main,3,20,0.048,0.816,1,0,0,599
e82cd-ff70c,main,3,20,0.048,0.816,2,1,1,693
e82cd-ff70c,main,3,20,0.048,0.816,3,1,0,751
e82cd-ff70c,main,3,20,0.048,0.816,4,1,1,868
e82cd-ff70c,main,3,20,0.048,0.816,5,0,0,868
e82cd-ff70c,main,3,20,0.048,0.816,6,0,1,824
e82cd-ff70c,main,3,20,0.048,0.816,7,1,1,988
e82cd-ff70c,main,3,20,0.048,0.816,8,0,0,1191
e82cd-ff70c,main,3,20,0.048,0.816,9,0,0,941
e82cd-ff70c,main,3,20,0.048,0.816,10,0,0,815
e82cd-ff70c,main,3,20,0.048,0.816,11,1,1,898
e82cd-ff70c,main,3,20,0.048,0.816,12,1,1,1062
e82cd-ff70c,main,3,20,0.048,0.816,13,1,0,891
e82cd-ff70c,main,3,20,0.048,0.816,14,0,1,788
e82cd-ff70c,main,3,20,0.048,0.816,15,1,0,932
e82cd-ff70c,main,3,20,0.048,0.816,16,0,0,616
e82cd-ff70c,main,3,20,0.048,0.816,17,0,0,804
e82cd-ff70c,main,3,20,0.048,0.816,18,1,1,750
e82cd-ff70c,main,3,20,0.048,0.816,19,1,1,776
e82cd-ff70c,main,4,10,0.8,0.8,0,0,0,1622
e82cd-ff70c,main,4,10,0.8,0.8,1,1,1,632
e82cd-ff70c,main,4,10,0.8,0.8,2,1,1,676
e82cd-ff70c,main,4,10,0.8,0.8,3,0,1,716
e82cd-ff70c,main,4,10,0.8,0.8,4,0,1,774
e82cd-ff70c,main,4,10,0.8,0.8,5,1,1,834
e82cd-ff70c,main,4,10,0.8,0.8,6,1,1,682
e82cd-ff70c,main,4,10,0.8,0.8,7,0,1,683
e82cd-ff70c,main,4,10,0.8,0.8,8,0,0,583
e82cd-ff70c,main,4,10,0.8,0.8,9,1,1,509
e82cd-ff70c,main,5,10,0.5,0.5,0,1,0,1858
e82cd-ff70c,main,5,10,0.5,0.5,1,0,0,668
e82cd-ff70c,main,5,10,0.5,0.5,2,0,0,651
e82cd-ff70c,main,5,10,0.5,0.5,3,1,1,540
e82cd-ff70c,main,5,10,0.5,0.5,4,1,1,664
e82cd-ff70c,main,5,10,0.5,0.5,5,1,0,753
e82cd-ff70c,main,5,10,0.5,0.5,6,0,0,706
e82cd-ff70c,main,5,10,0.5,0.5,7,1,0,586
e82cd-ff70c,main,5,10,0.5,0.5,8,1,0,803
e82cd-ff70c,main,5,10,0.5,0.5,9,0,1,594
e82cd-ff70c,main,6,10,0.298,0.798,0,0,0,1462
e82cd-ff70c,main,6,10,0.298,0.798,1,0,1,690
e82cd-ff70c,main,6,10,0.298,0.798,2,0,0,739
e82cd-ff70c,main,6,10,0.298,0.798,3,1,1,683
e82cd-ff70c,main,6,10,0.298,0.798,4,1,1,583
e82cd-ff70c,main,6,10,0.298,0.798,5,0,1,717
e82cd-ff70c,main,6,10,0.298,0.798,6,0,1,582
e82cd-ff70c,main,6,10,0.298,0.798,7,1,1,709
e82cd-ff70c,main,6,10,0.298,0.798,8,1,1,571
e82cd-ff70c,main,6,10,0.298,0.798,9,0,0,585
e82cd-ff70c,main,7,20,0.8,0.8,0,0,1,1929
e82cd-ff70c,main,7,20,0.8,0.8,1,0,0,521
e82cd-ff70c,main,7,20,0.8,0.8,2,1,1,641
e82cd-ff70c,main,7,20,0.8,0.8,3,1,1,703
e82cd-ff70c,main,7,20,0.8,0.8,4,0,1,807
e82cd-ff70c,main,7,20,0.8,0.8,5,0,1,751
e82cd-ff70c,main,7,20,0.8,0.8,6,1,1,677
e82cd-ff70c,main,7,20,0.8,0.8,7,1,1,593
e82cd-ff70c,main,7,20,0.8,0.8,8,0,1,676
e82cd-ff70c,main,7,20,0.8,0.8,9,0,1,800
e82cd-ff70c,main,7,20,0.8,0.8,10,1,1,679
e82cd-ff70c,main,7,20,0.8,0.8,11,1,0,596
e82cd-ff70c,main,7,20,0.8,0.8,12,0,1,609
e82cd-ff70c,main,7,20,0.8,0.8,13,0,1,668
e82cd-ff70c,main,7,20,0.8,0.8,14,1,1,1506
e82cd-ff70c,main,7,20,0.8,0.8,15,1,1,635
e82cd-ff70c,main,7,20,0.8,0.8,16,0,1,784
e82cd-ff70c,main,7,20,0.8,0.8,17,0,1,667
e82cd-ff70c,main,7,20,0.8,0.8,18,1,1,1261
e82cd-ff70c,main,7,20,0.8,0.8,19,1,1,657
e82cd-ff70c,main,8,20,0.5,0.5,0,0,1,2419
e82cd-ff70c,main,8,20,0.5,0.5,1,0,0,670
e82cd-ff70c,main,8,20,0.5,0.5,2,1,1,647
e82cd-ff70c,main,8,20,0.5,0.5,3,1,1,726
e82cd-ff70c,main,8,20,0.5,0.5,4,0,0,978
e82cd-ff70c,main,8,20,0.5,0.5,5,1,1,865
e82cd-ff70c,main,8,20,0.5,0.5,6,1,0,515
e82cd-ff70c,main,8,20,0.5,0.5,7,0,1,717
e82cd-ff70c,main,8,20,0.5,0.5,8,0,0,854
e82cd-ff70c,main,8,20,0.5,0.5,9,1,1,489
e82cd-ff70c,main,8,20,0.5,0.5,10,1,0,818
e82cd-ff70c,main,8,20,0.5,0.5,11,0,1,918
e82cd-ff70c,main,8,20,0.5,0.5,12,1,1,475
e82cd-ff70c,main,8,20,0.5,0.5,13,0,1,505
e82cd-ff70c,main,8,20,0.5,0.5,14,1,1,635
e82cd-ff70c,main,8,20,0.5,0.5,15,0,0,786
e82cd-ff70c,main,8,20,0.5,0.5,16,1,1,1485
e82cd-ff70c,main,8,20,0.5,0.5,17,0,0,800
e82cd-ff70c,main,8,20,0.5,0.5,18,1,0,428
e82cd-ff70c,main,8,20,0.5,0.5,19,0,0,472
e82cd-ff70c,main,9,5,0.99,0.041,0,0,1,1642
e82cd-ff70c,main,9,5,0.99,0.041,1,0,0,524
e82cd-ff70c,main,9,5,0.99,0.041,2,1,0,768
e82cd-ff70c,main,9,5,0.99,0.041,3,1,0,1052
e82cd-ff70c,main,9,5,0.99,0.041,4,0,1,596
e82cd-ff70c,main,10,20,0.2,0.2,0,0,0,1353
e82cd-ff70c,main,10,20,0.2,0.2,1,1,0,601
e82cd-ff70c,main,10,20,0.2,0.2,2,0,1,557
e82cd-ff70c,main,10,20,0.2,0.2,3,1,0,611
e82cd-ff70c,main,10,20,0.2,0.2,4,0,0,547
e82cd-ff70c,main,10,20,0.2,0.2,5,1,1,324
e82cd-ff70c,main,10,20,0.2,0.2,6,0,1,742
e82cd-ff70c,main,10,20,0.2,0.2,7,1,0,672
e82cd-ff70c,main,10,20,0.2,0.2,8,0,0,625
e82cd-ff70c,main,10,20,0.2,0.2,9,0,0,681
e82cd-ff70c,main,10,20,0.2,0.2,10,1,1,411
e82cd-ff70c,main,10,20,0.2,0.2,11,1,0,688
e82cd-ff70c,main,10,20,0.2,0.2,12,0,0,1165
e82cd-ff70c,main,10,20,0.2,0.2,13,1,0,493
e82cd-ff70c,main,10,20,0.2,0.2,14,0,1,663
e82cd-ff70c,main,10,20,0.2,0.2,15,1,0,545
e82cd-ff70c,main,10,20,0.2,0.2,16,0,0,305
e82cd-ff70c,main,10,20,0.2,0.2,17,0,1,401
e82cd-ff70c,main,10,20,0.2,0.2,18,1,1,1020
e82cd-ff70c,main,10,20,0.2,0.2,19,0,1,449
e82cd-ff70c,main,11,10,0.2,0.2,0,0,1,1204
e82cd-ff70c,main,11,10,0.2,0.2,1,0,0,2545
e82cd-ff70c,main,11,10,0.2,0.2,2,1,0,168
e82cd-ff70c,main,11,10,0.2,0.2,3,1,0,733
e82cd-ff70c,main,11,10,0.2,0.2,4,0,0,839
e82cd-ff70c,main,11,10,0.2,0.2,5,1,0,76
e82cd-ff70c,main,11,10,0.2,0.2,6,0,0,89
e82cd-ff70c,main,11,10,0.2,0.2,7,0,0,102
e82cd-ff70c,main,11,10,0.2,0.2,8,1,1,759
e82cd-ff70c,main,11,10,0.2,0.2,9,1,0,585
e82cd-ff70c,main,12,10,0.019,0.908,0,0,0,1597
e82cd-ff70c,main,12,10,0.019,0.908,1,1,1,447
e82cd-ff70c,main,12,10,0.019,0.908,2,1,1,379
e82cd-ff70c,main,12,10,0.019,0.908,3,1,1,341
e82cd-ff70c,main,12,10,0.019,0.908,4,1,1,391
e82cd-ff70c,main,12,10,0.019,0.908,5,1,1,407
e82cd-ff70c,main,12,10,0.019,0.908,6,1,1,388
e82cd-ff70c,main,12,10,0.019,0.908,7,1,1,363
e82cd-ff70c,main,12,10,0.019,0.908,8,1,1,370
e82cd-ff70c,main,12,10,0.019,0.908,9,1,1,183
e82cd-ff70c,main,13,5,0.2,0.2,0,0,0,1647
e82cd-ff70c,main,13,5,0.2,0.2,1,1,1,473
e82cd-ff70c,main,13,5,0.2,0.2,2,1,0,340
e82cd-ff70c,main,13,5,0.2,0.2,3,0,0,612
e82cd-ff70c,main,13,5,0.2,0.2,4,0,1,113
e82cd-ff70c,main,14,5,0.8,0.8,0,0,1,1647
e82cd-ff70c,main,14,5,0.8,0.8,1,0,0,366
e82cd-ff70c,main,14,5,0.8,0.8,2,1,1,247
e82cd-ff70c,main,14,5,0.8,0.8,3,1,1,375
e82cd-ff70c,main,14,5,0.8,0.8,4,1,0,375
79287-da094,practice,0,5,0.9,0.1,0,0,1,1735
79287-da094,practice,0,5,0.9,0.1,1,0,0,633
79287-da094,practice,0,5,0.9,0.1,2,0,1,304
79287-da094,practice,0,5,0.9,0.1,3,0,1,303
79287-da094,practice,0,5,0.9,0.1,4,0,1,286
79287-da094,practice,1,5,0.9,0.1,0,0,1,642
79287-da094,practice,1,5,0.9,0.1,1,0,0,246
79287-da094,practice,1,5,0.9,0.1,2,0,1,253
79287-da094,practice,1,5,0.9,0.1,3,0,1,217
79287-da094,practice,1,5,0.9,0.1,4,0,1,315
79287-da094,main,0,10,0.9,0.6,0,0,1,2742
79287-da094,main,0,10,0.9,0.6,1,0,0,305
79287-da094,main,0,10,0.9,0.6,2,0,1,443
79287-da094,main,0,10,0.9,0.6,3,0,0,366
79287-da094,main,0,10,0.9,0.6,4,0,1,334
79287-da094,main,0,10,0.9,0.6,5,0,0,305
79287-da094,main,0,10,0.9,0.6,6,0,1,271
79287-da094,main,0,10,0.9,0.6,7,1,0,2119
79287-da094,main,0,10,0.9,0.6,8,1,0,682
79287-da094,main,0,10,0.9,0.6,9,0,1,793
79287-da094,main,1,5,0.483,0.362,0,0,0,462
79287-da094,main,1,5,0.483,0.362,1,0,1,116
79287-da094,main,1,5,0.483,0.362,2,0,1,292
79287-da094,main,1,5,0.483,0.362,3,0,1,285
79287-da094,main,1,5,0.483,0.362,4,0,1,287
79287-da094,main,2,5,0.5,0.5,0,0,1,603
79287-da094,main,2,5,0.5,0.5,1,0,0,275
79287-da094,main,2,5,0.5,0.5,2,0,0,247
79287-da094,main,2,5,0.5,0.5,3,0,1,264
79287-da094,main,2,5,0.5,0.5,4,0,1,232
79287-da094,main,3,20,0.048,0.816,0,0,0,554
79287-da094,main,3,20,0.048,0.816,1,0,1,924
79287-da094,main,3,20,0.048,0.816,2,0,1,296
79287-da094,main,3,20,0.048,0.816,3,0,0,310
79287-da094,main,3,20,0.048,0.816,4,0,1,168
79287-da094,main,3,20,0.048,0.816,5,0,1,292
79287-da094,main,3,20,0.048,0.816,6,0,1,340
79287-da094,main,3,20,0.048,0.816,7,0,0,303
79287-da094,main,3,20,0.048,0.816,8,0,1,271
79287-da094,main,3,20,0.048,0.816,9,0,1,275
79287-da094,main,3,20,0.048,0.816,10,0,0,268
79287-da094,main,3,20,0.048,0.816,11,0,1,54
79287-da094,main,3,20,0.048,0.816,12,0,0,304
79287-da094,main,3,20,0.048,0.816,13,0,1,116
79287-da094,main,3,20,0.048,0.816,14,0,0,287
79287-da094,main,3,20,0.048,0.816,15,0,1,188
79287-da094,main,3,20,0.048,0.816,16,0,0,289
79287-da094,main,3,20,0.048,0.816,17,0,0,265
79287-da094,main,3,20,0.048,0.816,18,0,0,132
79287-da094,main,3,20,0.048,0.816,19,0,0,227
