session_id,stage,block_idx,high_reward,low_reward,horizon,p0,p1,trial_idx,arm,reward,rt
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,4,1,0,337
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,5,0,0,348
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,6,1,1,476
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,7,1,1,497
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,8,1,0,425
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,9,0,1,390
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,10,0,0,535
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,11,1,0,377
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,12,0,0,435
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,13,1,1,549
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,14,1,1,975
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,15,1,1,487
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,16,1,1,344
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,17,1,1,301
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,18,1,1,410
690b67f36942ecb5faf9e80f,main,3,1,-1,20,0.194,0.831,19,1,1,465
690b67f36942ecb5faf9e80f,main,4,8,-8,5,0.507,0.293,0,1,0,1871
690b67f36942ecb5faf9e80f,main,4,8,-8,5,0.507,0.293,1,0,1,470
690b67f36942ecb5faf9e80f,main,4,8,-8,5,0.507,0.293,2,0,1,439
690b67f36942ecb5faf9e80f,main,4,8,-8,5,0.507,0.293,3,0,0,339
690b67f36942ecb5faf9e80f,main,4,8,-8,5,0.507,0.293,4,1,1,378
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,0,1,0,1286
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,1,0,1,346
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,2,0,0,382
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,3,1,1,366
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,4,1,1,420
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,5,1,0,321
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,6,0,0,318
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,7,1,0,388
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,8,0,1,588
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,9,0,0,408
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,10,1,0,453
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,11,0,1,518
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,12,0,1,495
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,13,0,1,397
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,14,0,1,632
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,15,0,1,660
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,16,0,1,375
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,17,0,1,411
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,18,0,1,432
690b67f36942ecb5faf9e80f,main,5,8,-8,20,0.877,0.536,19,0,1,493
690b67f36942ecb5faf9e80f,main,6,1,-1,10,0.569,0.121,0,0,1,782
690b67f36942ecb5faf9e80f,main,6,1,-1,10,0.569,0.121,1,0,0,359
690b67f36942ecb5faf9e80f,main,6,1,-1,10,0.569,0.121,2,1,0,279
690b67f36942ecb5faf9e80f,main,6,1,-1,10,0.569,0.121,3,0,1,349
690b67f36942ecb5faf9e80f,main,6,1,-1,10,0.569,0.121,4,0,0,347
690b67f36942ecb5faf9e80f,main,6,1,-1,10,0.569,0.121,5,1,1,326
690b67f36942ecb5faf9e80f,main,6,1,-1,10,0.569,0.121,6,1,0,349
690b67f36942ecb5faf9e80f,main,6,1,-1,10,0.569,0.121,7,0,1,300
690b67f36942ecb5faf9e80f,main,6,1,-1,10,0.569,0.121,8,0,0,355
690b67f36942ecb5faf9e80f,main,6,1,-1,10,0.569,0.121,9,1,0,385
690b67f36942ecb5faf9e80f,main,7,1,-1,5,0.749,0.562,0,0,1,1828
690b67f36942ecb5faf9e80f,main,7,1,-1,5,0.749,0.562,1,0,0,320
690b67f36942ecb5faf9e80f,main,7,1,-1,5,0.749,0.562,2,1,0,313
690b67f36942ecb5faf9e80f,main,7,1,-1,5,0.749,0.562,3,0,1,359
690b67f36942ecb5faf9e80f,main,7,1,-1,5,0.749,0.562,4,0,0,376
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,0,0,0,820
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,1,1,1,336
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,2,1,1,323
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,3,1,1,348
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,4,1,0,390
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,5,0,0,353
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,6,1,0,384
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,7,0,0,379
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,8,1,1,348
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,9,1,1,397
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,10,1,1,373
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,11,1,0,337
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,12,0,0,321
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,13,1,0,287
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,14,0,0,352
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,15,1,0,293
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,16,0,0,363
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,17,1,0,367
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,18,0,0,324
690b67f36942ecb5faf9e80f,main,8,1,-1,20,0.134,0.501,19,1,1,307
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,0,0,1,980
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,1,0,0,269
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,2,1,1,255
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,3,1,0,301
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,4,0,1,334
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,5,0,0,386
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,6,1,0,316
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,7,0,0,351
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,8,1,0,314
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,9,0,0,381
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,10,1,0,301
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,11,0,1,335
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,12,0,0,305
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,13,1,1,332
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,14,1,0,358
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,15,0,0,350
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,16,1,1,326
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,17,1,0,402
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,18,0,0,317
690b67f36942ecb5faf9e80f,main,9,1,-1,20,0.325,0.611,19,1,1,338
690b67f36942ecb5faf9e80f,main,10,8,-8,10,0.61,0.148,0,0,1,525
690b67f36942ecb5faf9e80f,main,10,8,-8,10,0.61,0.148,1,0,0,351
690b67f36942ecb5faf9e80f,main,10,8,-8,10,0.61,0.148,2,1,0,272
690b67f36942ecb5faf9e80f,main,10,8,-8,10,0.61,0.148,3,0,0,291
690b67f36942ecb5faf9e80f,main,10,8,-8,10,0.61,0.148,4,1,0,412
690b67f36942ecb5faf9e80f,main,10,8,-8,10,0.61,0.148,5,0,1,399
690b67f36942ecb5faf9e80f,main,10,8,-8,10,0.61,0.148,6,0,1,430
690b67f36942ecb5faf9e80f,main,10,8,-8,10,0.61,0.148,7,0,1,406
690b67f36942ecb5faf9e80f,main,10,8,-8,10,0.61,0.148,8,0,0,389
690b67f36942ecb5faf9e80f,main,10,8,-8,10,0.61,0.148,9,1,1,344
690b67f36942ecb5faf9e80f,main,11,1,-1,10,0.182,0.204,0,0,0,1529
690b67f36942ecb5faf9e80f,main,11,1,-1,10,0.182,0.204,1,1,0,267
690b67f36942ecb5faf9e80f,main,11,1,-1,10,0.182,0.204,2,0,1,298
690b67f36942ecb5faf9e80f,main,11,1,-1,10,0.182,0.204,3,0,1,338
690b67f36942ecb5faf9e80f,main,11,1,-1,10,0.182,0.204,4,0,1,351
690b67f36942ecb5faf9e80f,main,11,1,-1,10,0.182,0.204,5,0,1,381
690b67f36942ecb5faf9e80f,main,11,1,-1,10,0.182,0.204,6,0,0,365
690b67f36942ecb5faf9e80f,main,11,1,-1,10,0.182,0.204,7,1,0,286
690b67f36942ecb5faf9e80f,main,11,1,-1,10,0.182,0.204,8,0,0,361
690b67f36942ecb5faf9e80f,main,11,1,-1,10,0.182,0.204,9,1,0,287
690b695d24f9652d7e5146ed,practice,0,1,-1,5,0.9,0.1,0,0,1,442
690b695d24f9652d7e5146ed,practice,0,1,-1,5,0.9,0.1,1,1,1,1383
690b695d24f9652d7e5146ed,practice,0,1,-1,5,0.9,0.1,2,0,1,1200
690b695d24f9652d7e5146ed,practice,0,1,-1,5,0.9,0.1,3,0,1,597
690b695d24f9652d7e5146ed,practice,0,1,-1,5,0.9,0.1,4,0,1,526
690b695d24f9652d7e5146ed,practice,1,1,-1,5,0.9,0.1,0,0,1,647
690b695d24f9652d7e5146ed,practice,1,1,-1,5,0.9,0.1,1,0,0,470
690b695d24f9652d7e5146ed,practice,1,1,-1,5,0.9,0.1,2,1,0,773
690b695d24f9652d7e5146ed,practice,1,1,-1,5,0.9,0.1,3,1,0,404
690b695d24f9652d7e5146ed,practice,1,1,-1,5,0.9,0.1,4,1,0,373
690b695d24f9652d7e5146ed,main,0,1,-1,5,0.322,0.402,0,0,0,400
690b695d24f9652d7e5146ed,main,0,1,-1,5,0.322,0.402,1,1,0,493
690b695d24f9652d7e5146ed,main,0,1,-1,5,0.322,0.402,2,0,1,165
690b695d24f9652d7e5146ed,main,0,1,-1,5,0.322,0.402,3,0,0,449
690b695d24f9652d7e5146ed,main,0,1,-1,5,0.322,0.402,4,1,1,768
690b695d24f9652d7e5146ed,main,1,8,-8,10,0.701,0.609,0,1,1,1543
690b695d24f9652d7e5146ed,main,1,8,-8,10,0.701,0.609,1,1,0,1341
690b695d24f9652d7e5146ed,main,1,8,-8,10,0.701,0.609,2,0,1,1068
690b695d24f9652d7e5146ed,main,1,8,-8,10,0.701,0.609,3,0,1,2496
690b695d24f9652d7e5146ed,main,1,8,-8,10,0.701,0.609,4,0,1,764
690b695d24f9652d7e5146ed,main,1,8,-8,10,0.701,0.609,5,0,0,738
690b695d24f9652d7e5146ed,main,1,8,-8,10,0.701,0.609,6,1,1,530
690b695d24f9652d7e5146ed,main,1,8,-8,10,0.701,0.609,7,1,0,866
690b695d24f9652d7e5146ed,main,1,8,-8,10,0.701,0.609,8,0,1,506
690b695d24f9652d7e5146ed,main,1,8,-8,10,0.701,0.609,9,0,1,712
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,0,0,0,1311
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,1,1,0,587
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,2,0,0,329
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,3,0,1,361
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,4,0,0,551
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,5,1,1,504
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,6,1,0,559
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,7,0,1,465
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,8,0,0,405
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,9,1,0,651
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,10,0,0,275
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,11,0,0,312
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,12,1,0,219
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,13,1,1,381
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,14,1,0,348
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,15,0,0,376
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,16,0,1,292
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,17,0,1,934
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,18,0,0,622
690b695d24f9652d7e5146ed,main,2,1,-1,20,0.115,0.211,19,1,0,301
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,0,0,1,1461
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,1,0,0,409
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,2,1,0,558
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,3,0,0,432
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,4,0,0,348
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,5,1,1,112
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,6,1,0,534
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,7,1,0,310
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,8,1,0,268
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,9,1,0,120
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,10,1,1,142
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,11,1,0,193
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,12,1,1,287
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,13,1,0,334
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,14,1,0,30
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,15,0,0,228
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,16,1,0,205
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,17,1,0,41
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,18,0,0,61
690b695d24f9652d7e5146ed,main,3,1,-1,20,0.36,0.11,19,1,0,23
690b695d24f9652d7e5146ed,main,4,1,-1,5,0.102,0.152,0,0,0,116
690b695d24f9652d7e5146ed,main,4,1,-1,5,0.102,0.152,1,0,1,339
690b695d24f9652d7e5146ed,main,4,1,-1,5,0.102,0.152,2,0,0,188
690b695d24f9652d7e5146ed,main,4,1,-1,5,0.102,0.152,3,0,0,21
690b695d24f9652d7e5146ed,main,4,1,-1,5,0.102,0.152,4,1,0,285
690b695d24f9652d7e5146ed,main,5,1,-1,10,0.837,0.729,0,1,1,172
690b695d24f9652d7e5146ed,main,5,1,-1,10,0.837,0.729,1,0,1,306
690b695d24f9652d7e5146ed,main,5,1,-1,10,0.837,0.729,2,1,0,86
690b695d24f9652d7e5146ed,main,5,1,-1,10,0.837,0.729,3,0,1,174
690b695d24f9652d7e5146ed,main,5,1,-1,10,0.837,0.729,4,1,0,255
690b695d24f9652d7e5146ed,main,5,1,-1,10,0.837,0.729,5,0,1,266
690b695d24f9652d7e5146ed,main,5,1,-1,10,0.837,0.729,6,0,1,254
690b695d24f9652d7e5146ed,main,5,1,-1,10,0.837,0.729,7,0,1,213
690b695d24f9652d7e5146ed,main,5,1,-1,10,0.837,0.729,8,0,1,143
690b695d24f9652d7e5146ed,main,5,1,-1,10,0.837,0.729,9,0,1,247
690b695d24f9652d7e5146ed,main,6,1,-1,10,0.178,0.39,0,0,0,2411
690b695d24f9652d7e5146ed,main,6,1,-1,10,0.178,0.39,1,1,1,641
690b695d24f9652d7e5146ed,main,6,1,-1,10,0.178,0.39,2,1,1,333
690b695d24f9652d7e5146ed,main,6,1,-1,10,0.178,0.39,3,1,1,291
690b695d24f9652d7e5146ed,main,6,1,-1,10,0.178,0.39,4,1,0,6
690b695d24f9652d7e5146ed,main,6,1,-1,10,0.178,0.39,5,1,0,48
690b695d24f9652d7e5146ed,main,6,1,-1,10,0.178,0.39,6,0,0,166
690b695d24f9652d7e5146ed,main,6,1,-1,10,0.178,0.39,7,0,0,42
690b695d24f9652d7e5146ed,main,6,1,-1,10,0.178,0.39,8,1,0,12
690b695d24f9652d7e5146ed,main,6,1,-1,10,0.178,0.39,9,1,0,181
690b695d24f9652d7e5146ed,main,7,1,-1,5,0.878,0.446,0,0,1,270
690b695d24f9652d7e5146ed,main,7,1,-1,5,0.878,0.446,1,0,0,343
690b695d24f9652d7e5146ed,main,7,1,-1,5,0.878,0.446,2,0,1,84
690b695d24f9652d7e5146ed,main,7,1,-1,5,0.878,0.446,3,0,1,138
690b695d24f9652d7e5146ed,main,7,1,-1,5,0.878,0.446,4,0,1,63
690b695d24f9652d7e5146ed,main,8,1,-1,10,0.447,0.876,0,0,0,733
690b695d24f9652d7e5146ed,main,8,1,-1,10,0.447,0.876,1,1,1,917
690b695d24f9652d7e5146ed,main,8,1,-1,10,0.447,0.876,2,1,1,80
690b695d24f9652d7e5146ed,main,8,1,-1,10,0.447,0.876,3,1,1,115
690b695d24f9652d7e5146ed,main,8,1,-1,10,0.447,0.876,4,1,1,91
690b695d24f9652d7e5146ed,main,8,1,-1,10,0.447,0.876,5,1,1,95
690b695d24f9652d7e5146ed,main,8,1,-1,10,0.447,0.876,6,1,1,27
690b695d24f9652d7e5146ed,main,8,1,-1,10,0.447,0.876,7,1,1,270
690b695d24f9652d7e5146ed,main,8,1,-1,10,0.447,0.876,8,1,1,299
690b695d24f9652d7e5146ed,main,8,1,-1,10,0.447,0.876,9,1,1,225
690b695d24f9652d7e5146ed,main,9,8,-8,5,0.345,0.46,0,1,0,828
690b695d24f9652d7e5146ed,main,9,8,-8,5,0.345,0.46,1,0,0,722
690b695d24f9652d7e5146ed,main,9,8,-8,5,0.345,0.46,2,0,1,432
690b695d24f9652d7e5146ed,main,9,8,-8,5,0.345,0.46,3,0,0,387
690b695d24f9652d7e5146ed,main,9,8,-8,5,0.345,0.46,4,1,0,595
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,0,0,0,278
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,1,1,0,103
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,2,0,1,113
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,3,0,0,17
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,4,0,0,18
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,5,0,1,142
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,6,0,0,207
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,7,0,1,26
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,8,0,0,129
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,9,0,1,116
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,10,0,0,222
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,11,0,0,79
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,12,0,1,20
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,13,1,1,60
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,14,1,0,5
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,15,1,1,25
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,16,1,0,39
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,17,1,0,64
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,18,0,1,174
690b695d24f9652d7e5146ed,main,10,1,-1,20,0.366,0.84,19,0,0,40
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,0,0,1,2660
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,1,0,0,442
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,2,0,1,724
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,3,0,0,315
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,4,0,1,297
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,5,0,1,295
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,6,0,1,468
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,7,0,0,457
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,8,0,1,329
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,9,0,1,318
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,10,0,0,534
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,11,0,1,410
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,12,0,0,396
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,13,0,1,318
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,14,0,0,347
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,15,0,1,347
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,16,0,0,723
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,17,0,0,394
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,18,0,0,359
690b695d24f9652d7e5146ed,main,11,8,-8,20,0.235,0.826,19,0,0,331
690b66d43e56f7fe5078ab1c,practice,0,1,-1,5,0.9,0.1,0,0,1,2748
690b66d43e56f7fe5078ab1c,practice,0,1,-1,5,0.9,0.1,1,0,0,2169
690b66d43e56f7fe5078ab1c,practice,0,1,-1,5,0.9,0.1,2,0,1,1215
690b66d43e56f7fe5078ab1c,practice,0,1,-1,5,0.9,0.1,3,1,0,2047
690b66d43e56f7fe5078ab1c,practice,0,1,-1,5,0.9,0.1,4,0,1,1960
690b66d43e56f7fe5078ab1c,practice,1,1,-1,5,0.9,0.1,0,1,0,1727
690b66d43e56f7fe5078ab1c,practice,1,1,-1,5,0.9,0.1,1,0,1,2253
690b66d43e56f7fe5078ab1c,practice,1,1,-1,5,0.9,0.1,2,0,1,1129
690b66d43e56f7fe5078ab1c,practice,1,1,-1,5,0.9,0.1,3,0,1,1076
690b66d43e56f7fe5078ab1c,practice,1,1,-1,5,0.9,0.1,4,0,1,1495
690b66d43e56f7fe5078ab1c,main,0,1,-1,5,0.247,0.259,0,0,0,2308
690b66d43e56f7fe5078ab1c,main,0,1,-1,5,0.247,0.259,1,0,1,890
690b66d43e56f7fe5078ab1c,main,0,1,-1,5,0.247,0.259,2,1,0,1654
690b66d43e56f7fe5078ab1c,main,0,1,-1,5,0.247,0.259,3,1,1,752
690b66d43e56f7fe5078ab1c,main,0,1,-1,5,0.247,0.259,4,0,0,707
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,0,0,1,1087
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,1,0,0,1176
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,2,0,1,800
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,3,0,0,1029
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,4,0,1,1056
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,5,1,1,1257
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,6,1,1,1164
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,7,1,1,1294
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,8,1,1,1208
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,9,1,1,1055
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,10,1,1,1048
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,11,1,0,912
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,12,1,1,850
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,13,1,0,785
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,14,1,1,1196
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,15,1,1,716
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,16,0,1,896
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,17,1,0,659
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,18,1,1,1221
690b66d43e56f7fe5078ab1c,main,1,1,-1,20,0.801,0.757,19,1,1,707
690b66d43e56f7fe5078ab1c,main,2,8,-8,5,0.381,0.43,0,0,1,3446
690b66d43e56f7fe5078ab1c,main,2,8,-8,5,0.381,0.43,1,1,0,1065
690b66d43e56f7fe5078ab1c,main,2,8,-8,5,0.381,0.43,2,0,0,649
690b66d43e56f7fe5078ab1c,main,2,8,-8,5,0.381,0.43,3,0,0,823
690b66d43e56f7fe5078ab1c,main,2,8,-8,5,0.381,0.43,4,1,1,781
690b66d43e56f7fe5078ab1c,main,3,1,-1,20,0.403,0.743,0,0,1,726
690b66d43e56f7fe5078ab1c,main,3,1,-1,20,0.403,0.743,1,0,0,702
690b66d43e56f7fe5078ab1c,main,3,1,-1,20,0.403,0.743,2,0,1,565
690b66d43e56f7fe5078ab1c,main,3,1,-1,20,0.403,0.743,3,0,0,1064
690b66d43e56f7fe5078ab1c,main,3,1,-1,20,0.403,0.743,4,0,1,610
690b66d43e56f7fe5078ab1c,main,3,1,-1,20,0.403,0.743,5,1,1,600
690b66d43e56f7fe5078ab1c,main,3,1,-1,20,0.403,0.743,6,1,0,833
690b66d43e56f7fe5078ab1c,main,3,1,-1,20,0.403,0.743,7,1,1,701
690b66d43e56f7fe5078ab1c,main,3,1,-1,20,0.403,0.743,8,0,1,650
690b66d43e56f7fe5078ab1c,main,3,1,-1,20,0.403,0.743,9,1,0,749
690b66d43e56f7fe5078ab1c,main,3,1,-1,20,0.403,0.743,10,0,0,600
