subj_id,stage,block_idx,reward_value,horizon,p0,p1,trial_idx,arm,reward,rt
cd823-01367,practice,0,0,5,0.1,0.9,1,1,1,409
cd823-01367,practice,0,0,5,0.1,0.9,2,1,1,405
cd823-01367,practice,0,0,5,0.1,0.9,3,1,1,320
cd823-01367,practice,0,0,5,0.1,0.9,4,1,1,281
cd823-01367,practice,1,0,5,0.1,0.9,0,0,0,712
cd823-01367,practice,1,0,5,0.1,0.9,1,1,1,288
cd823-01367,practice,1,0,5,0.1,0.9,2,1,0,337
cd823-01367,practice,1,0,5,0.1,0.9,3,0,1,722
cd823-01367,practice,1,0,5,0.1,0.9,4,0,0,499
cd823-01367,main,0,1,5,0.795,0.275,0,0,1,588
cd823-01367,main,0,1,5,0.795,0.275,1,0,0,865
cd823-01367,main,0,1,5,0.795,0.275,2,1,1,423
cd823-01367,main,0,1,5,0.795,0.275,3,1,1,336
cd823-01367,main,0,1,5,0.795,0.275,4,1,1,1120
cd823-01367,main,1,1,20,0.716,0.433,0,0,1,1269
cd823-01367,main,1,1,20,0.716,0.433,1,1,0,628
cd823-01367,main,1,1,20,0.716,0.433,2,0,1,537
cd823-01367,main,1,1,20,0.716,0.433,3,0,0,312
cd823-01367,main,1,1,20,0.716,0.433,4,1,1,340
cd823-01367,main,1,1,20,0.716,0.433,5,1,0,329
cd823-01367,main,1,1,20,0.716,0.433,6,0,1,286
cd823-01367,main,1,1,20,0.716,0.433,7,0,1,2455
cd823-01367,main,1,1,20,0.716,0.433,8,1,0,492
cd823-01367,main,1,1,20,0.716,0.433,9,0,0,256
cd823-01367,main,1,1,20,0.716,0.433,10,1,1,176
cd823-01367,main,1,1,20,0.716,0.433,11,1,1,302
cd823-01367,main,1,1,20,0.716,0.433,12,1,1,633
cd823-01367,main,1,1,20,0.716,0.433,13,1,0,1045
cd823-01367,main,1,1,20,0.716,0.433,14,0,0,123
cd823-01367,main,1,1,20,0.716,0.433,15,0,0,329
cd823-01367,main,1,1,20,0.716,0.433,16,0,1,49
cd823-01367,main,1,1,20,0.716,0.433,17,0,0,543
cd823-01367,main,1,1,20,0.716,0.433,18,1,1,570
cd823-01367,main,1,1,20,0.716,0.433,19,1,0,371
cd823-01367,main,2,5,5,0.325,0.756,0,0,0,580
cd823-01367,main,2,5,5,0.325,0.756,1,1,0,50
cd823-01367,main,2,5,5,0.325,0.756,2,0,0,305
cd823-01367,main,2,5,5,0.325,0.756,3,1,1,363
cd823-01367,main,2,5,5,0.325,0.756,4,1,1,804
cd823-01367,main,3,1,20,0.251,0.248,0,0,1,1023
cd823-01367,main,3,1,20,0.251,0.248,1,0,0,649
cd823-01367,main,3,1,20,0.251,0.248,2,1,0,719
cd823-01367,main,3,1,20,0.251,0.248,3,1,1,363
cd823-01367,main,3,1,20,0.251,0.248,4,1,0,485
cd823-01367,main,3,1,20,0.251,0.248,5,0,0,194
cd823-01367,main,3,1,20,0.251,0.248,6,0,0,321
cd823-01367,main,3,1,20,0.251,0.248,7,1,1,118
cd823-01367,main,3,1,20,0.251,0.248,8,0,0,655
cd823-01367,main,3,1,20,0.251,0.248,9,1,0,124
cd823-01367,main,3,1,20,0.251,0.248,10,0,0,429
cd823-01367,main,3,1,20,0.251,0.248,11,1,0,512
cd823-01367,main,3,1,20,0.251,0.248,12,1,0,319
cd823-01367,main,3,1,20,0.251,0.248,13,0,0,270
cd823-01367,main,3,1,20,0.251,0.248,14,0,1,302
cd823-01367,main,3,1,20,0.251,0.248,15,0,0,781
cd823-01367,main,3,1,20,0.251,0.248,16,1,0,522
cd823-01367,main,3,1,20,0.251,0.248,17,0,0,1021
cd823-01367,main,3,1,20,0.251,0.248,18,1,0,99
cd823-01367,main,3,1,20,0.251,0.248,19,0,0,570
cd823-01367,main,4,1,5,0.542,0.328,0,0,1,721
cd823-01367,main,4,1,5,0.542,0.328,1,0,0,480
cd823-01367,main,4,1,5,0.542,0.328,2,1,0,1001
cd823-01367,main,4,1,5,0.542,0.328,3,1,0,898
cd823-01367,main,4,1,5,0.542,0.328,4,0,1,186
cd823-01367,main,5,1,5,0.765,0.728,0,0,1,444
cd823-01367,main,5,1,5,0.765,0.728,1,0,0,513
cd823-01367,main,5,1,5,0.765,0.728,2,1,1,270
cd823-01367,main,5,1,5,0.765,0.728,3,1,1,414
cd823-01367,main,5,1,5,0.765,0.728,4,1,1,358
cd823-01367,main,6,1,10,0.292,0.765,0,0,0,1206
cd823-01367,main,6,1,10,0.292,0.765,1,1,1,624
cd823-01367,main,6,1,10,0.292,0.765,2,1,1,995
cd823-01367,main,6,1,10,0.292,0.765,3,1,1,674
cd823-01367,main,6,1,10,0.292,0.765,4,1,1,468
cd823-01367,main,6,1,10,0.292,0.765,5,1,1,485
cd823-01367,main,6,1,10,0.292,0.765,6,1,1,420
cd823-01367,main,6,1,10,0.292,0.765,7,1,1,1038
cd823-01367,main,6,1,10,0.292,0.765,8,1,1,532
cd823-01367,main,6,1,10,0.292,0.765,9,1,1,2182
cd823-01367,main,7,1,20,0.457,0.264,0,0,0,1053
cd823-01367,main,7,1,20,0.457,0.264,1,1,0,308
cd823-01367,main,7,1,20,0.457,0.264,2,0,0,392
cd823-01367,main,7,1,20,0.457,0.264,3,1,1,226
cd823-01367,main,7,1,20,0.457,0.264,4,1,0,409
cd823-01367,main,7,1,20,0.457,0.264,5,1,0,378
cd823-01367,main,7,1,20,0.457,0.264,6,0,0,77
cd823-01367,main,7,1,20,0.457,0.264,7,0,0,264
cd823-01367,main,7,1,20,0.457,0.264,8,1,0,239
cd823-01367,main,7,1,20,0.457,0.264,9,1,0,263
cd823-01367,main,7,1,20,0.457,0.264,10,1,0,1232
cd823-01367,main,7,1,20,0.457,0.264,11,1,0,354
cd823-01367,main,7,1,20,0.457,0.264,12,1,0,356
cd823-01367,main,7,1,20,0.457,0.264,13,0,1,1682
cd823-01367,main,7,1,20,0.457,0.264,14,0,1,321
cd823-01367,main,7,1,20,0.457,0.264,15,0,0,359
cd823-01367,main,7,1,20,0.457,0.264,16,0,1,562
cd823-01367,main,7,1,20,0.457,0.264,17,0,0,350
cd823-01367,main,7,1,20,0.457,0.264,18,0,1,306
cd823-01367,main,7,1,20,0.457,0.264,19,0,0,371
cd823-01367,main,8,5,10,0.245,0.65,0,0,0,408
cd823-01367,main,8,5,10,0.245,0.65,1,1,0,3
cd823-01367,main,8,5,10,0.245,0.65,2,1,1,502
cd823-01367,main,8,5,10,0.245,0.65,3,1,1,431
cd823-01367,main,8,5,10,0.245,0.65,4,1,1,371
cd823-01367,main,8,5,10,0.245,0.65,5,1,1,593
cd823-01367,main,8,5,10,0.245,0.65,6,1,0,738
cd823-01367,main,8,5,10,0.245,0.65,7,0,1,564
cd823-01367,main,8,5,10,0.245,0.65,8,0,0,710
cd823-01367,main,8,5,10,0.245,0.65,9,0,0,644
cd823-01367,main,9,1,10,0.382,0.22,0,1,0,3111
cd823-01367,main,9,1,10,0.382,0.22,1,0,0,354
cd823-01367,main,9,1,10,0.382,0.22,2,0,1,396
cd823-01367,main,9,1,10,0.382,0.22,3,0,0,319
cd823-01367,main,9,1,10,0.382,0.22,4,1,0,169
cd823-01367,main,9,1,10,0.382,0.22,5,0,0,194
cd823-01367,main,9,1,10,0.382,0.22,6,0,0,429
cd823-01367,main,9,1,10,0.382,0.22,7,1,1,1150
cd823-01367,main,9,1,10,0.382,0.22,8,1,0,692
cd823-01367,main,9,1,10,0.382,0.22,9,1,0,2136
cd823-01367,main,10,5,20,0.341,0.746,0,0,1,728
cd823-01367,main,10,5,20,0.341,0.746,1,0,0,626
cd823-01367,main,10,5,20,0.341,0.746,2,1,1,305
cd823-01367,main,10,5,20,0.341,0.746,3,1,1,401
cd823-01367,main,10,5,20,0.341,0.746,4,1,0,672
cd823-01367,main,10,5,20,0.341,0.746,5,1,0,420
cd823-01367,main,10,5,20,0.341,0.746,6,0,0,316
cd823-01367,main,10,5,20,0.341,0.746,7,0,1,905
cd823-01367,main,10,5,20,0.341,0.746,8,0,0,766
cd823-01367,main,10,5,20,0.341,0.746,9,1,1,268
cd823-01367,main,10,5,20,0.341,0.746,10,1,0,1429
cd823-01367,main,10,5,20,0.341,0.746,11,0,1,318
cd823-01367,main,10,5,20,0.341,0.746,12,0,0,950
cd823-01367,main,10,5,20,0.341,0.746,13,1,1,223
cd823-01367,main,10,5,20,0.341,0.746,14,0,1,468
cd823-01367,main,10,5,20,0.341,0.746,15,0,1,1170
cd823-01367,main,10,5,20,0.341,0.746,16,0,1,481
cd823-01367,main,10,5,20,0.341,0.746,17,0,1,585
cd823-01367,main,10,5,20,0.341,0.746,18,0,0,722
cd823-01367,main,10,5,20,0.341,0.746,19,1,1,104
cd823-01367,main,11,1,10,0.632,0.617,0,0,0,1003
cd823-01367,main,11,1,10,0.632,0.617,1,1,0,294
cd823-01367,main,11,1,10,0.632,0.617,2,1,0,432
cd823-01367,main,11,1,10,0.632,0.617,3,0,0,49
cd823-01367,main,11,1,10,0.632,0.617,4,0,1,18
cd823-01367,main,11,1,10,0.632,0.617,5,1,1,722
cd823-01367,main,11,1,10,0.632,0.617,6,0,1,619
cd823-01367,main,11,1,10,0.632,0.617,7,1,1,321
cd823-01367,main,11,1,10,0.632,0.617,8,0,1,656
cd823-01367,main,11,1,10,0.632,0.617,9,1,0,344
df5ee-c8af3,practice,0,0,5,0.1,0.9,0,0,1,1295
df5ee-c8af3,practice,0,0,5,0.1,0.9,1,1,1,1841
df5ee-c8af3,practice,0,0,5,0.1,0.9,2,0,0,863
df5ee-c8af3,practice,0,0,5,0.1,0.9,3,0,0,749
df5ee-c8af3,practice,0,0,5,0.1,0.9,4,0,0,702
df5ee-c8af3,practice,1,0,5,0.1,0.9,0,1,1,1607
df5ee-c8af3,practice,1,0,5,0.1,0.9,1,1,0,652
df5ee-c8af3,practice,1,0,5,0.1,0.9,2,0,0,559
df5ee-c8af3,practice,1,0,5,0.1,0.9,3,1,1,539
df5ee-c8af3,practice,1,0,5,0.1,0.9,4,1,1,841
df5ee-c8af3,main,0,1,5,0.795,0.275,0,1,0,2905
df5ee-c8af3,main,0,1,5,0.795,0.275,1,0,1,611
df5ee-c8af3,main,0,1,5,0.795,0.275,2,0,1,629
df5ee-c8af3,main,0,1,5,0.795,0.275,3,0,1,528
df5ee-c8af3,main,0,1,5,0.795,0.275,4,0,1,565
df5ee-c8af3,main,1,1,20,0.716,0.433,0,0,1,1410
df5ee-c8af3,main,1,1,20,0.716,0.433,1,0,0,505
df5ee-c8af3,main,1,1,20,0.716,0.433,2,1,1,588
df5ee-c8af3,main,1,1,20,0.716,0.433,3,1,0,537
df5ee-c8af3,main,1,1,20,0.716,0.433,4,0,1,543
df5ee-c8af3,main,1,1,20,0.716,0.433,5,0,0,663
df5ee-c8af3,main,1,1,20,0.716,0.433,6,1,1,721
df5ee-c8af3,main,1,1,20,0.716,0.433,7,0,0,492
df5ee-c8af3,main,1,1,20,0.716,0.433,8,1,1,496
df5ee-c8af3,main,1,1,20,0.716,0.433,9,1,0,493
df5ee-c8af3,main,1,1,20,0.716,0.433,10,0,1,513
df5ee-c8af3,main,1,1,20,0.716,0.433,11,1,0,573
df5ee-c8af3,main,1,1,20,0.716,0.433,12,0,1,463
df5ee-c8af3,main,1,1,20,0.716,0.433,13,0,0,553
df5ee-c8af3,main,1,1,20,0.716,0.433,14,1,0,466
df5ee-c8af3,main,1,1,20,0.716,0.433,15,1,1,657
df5ee-c8af3,main,1,1,20,0.716,0.433,16,1,1,573
df5ee-c8af3,main,1,1,20,0.716,0.433,17,1,0,469
df5ee-c8af3,main,1,1,20,0.716,0.433,18,0,1,445
df5ee-c8af3,main,1,1,20,0.716,0.433,19,0,1,710
df5ee-c8af3,main,2,5,5,0.325,0.756,0,0,0,1890
df5ee-c8af3,main,2,5,5,0.325,0.756,1,1,0,642
df5ee-c8af3,main,2,5,5,0.325,0.756,2,1,1,747
df5ee-c8af3,main,2,5,5,0.325,0.756,3,1,1,794
df5ee-c8af3,main,2,5,5,0.325,0.756,4,1,1,540
df5ee-c8af3,main,3,1,20,0.251,0.248,0,1,0,1595
df5ee-c8af3,main,3,1,20,0.251,0.248,1,1,1,576
df5ee-c8af3,main,3,1,20,0.251,0.248,2,1,1,567
df5ee-c8af3,main,3,1,20,0.251,0.248,3,1,0,534
df5ee-c8af3,main,3,1,20,0.251,0.248,4,0,0,463
df5ee-c8af3,main,3,1,20,0.251,0.248,5,1,0,700
df5ee-c8af3,main,3,1,20,0.251,0.248,6,0,0,744
df5ee-c8af3,main,3,1,20,0.251,0.248,7,0,1,1229
df5ee-c8af3,main,3,1,20,0.251,0.248,8,0,1,518
df5ee-c8af3,main,3,1,20,0.251,0.248,9,0,0,498
df5ee-c8af3,main,3,1,20,0.251,0.248,10,1,1,508
df5ee-c8af3,main,3,1,20,0.251,0.248,11,1,0,519
df5ee-c8af3,main,3,1,20,0.251,0.248,12,0,0,433
df5ee-c8af3,main,3,1,20,0.251,0.248,13,1,1,782
df5ee-c8af3,main,3,1,20,0.251,0.248,14,1,0,736
df5ee-c8af3,main,3,1,20,0.251,0.248,15,1,0,671
df5ee-c8af3,main,3,1,20,0.251,0.248,16,0,0,590
df5ee-c8af3,main,3,1,20,0.251,0.248,17,1,1,581
df5ee-c8af3,main,3,1,20,0.251,0.248,18,1,0,617
df5ee-c8af3,main,3,1,20,0.251,0.248,19,0,0,499
df5ee-c8af3,main,4,1,5,0.542,0.328,0,1,1,1562
df5ee-c8af3,main,4,1,5,0.542,0.328,1,1,0,516
df5ee-c8af3,main,4,1,5,0.542,0.328,2,1,0,690
df5ee-c8af3,main,4,1,5,0.542,0.328,3,0,0,577
df5ee-c8af3,main,4,1,5,0.542,0.328,4,1,0,520
df5ee-c8af3,main,5,1,5,0.765,0.728,0,0,1,907
df5ee-c8af3,main,5,1,5,0.765,0.728,1,0,0,589
df5ee-c8af3,main,5,1,5,0.765,0.728,2,0,1,512
df5ee-c8af3,main,5,1,5,0.765,0.728,3,0,0,513
df5ee-c8af3,main,5,1,5,0.765,0.728,4,0,1,550
df5ee-c8af3,main,6,1,10,0.292,0.765,0,1,0,1199
df5ee-c8af3,main,6,1,10,0.292,0.765,1,1,1,957
df5ee-c8af3,main,6,1,10,0.292,0.765,2,1,0,511
df5ee-c8af3,main,6,1,10,0.292,0.765,3,0,1,520
df5ee-c8af3,main,6,1,10,0.292,0.765,4,0,0,563
df5ee-c8af3,main,6,1,10,0.292,0.765,5,1,1,638
df5ee-c8af3,main,6,1,10,0.292,0.765,6,1,1,538
df5ee-c8af3,main,6,1,10,0.292,0.765,7,1,0,589
df5ee-c8af3,main,6,1,10,0.292,0.765,8,1,1,565
df5ee-c8af3,main,6,1,10,0.292,0.765,9,0,0,1105
df5ee-c8af3,main,7,1,20,0.457,0.264,0,0,1,1331
df5ee-c8af3,main,7,1,20,0.457,0.264,1,0,0,564
df5ee-c8af3,main,7,1,20,0.457,0.264,2,0,1,569
df5ee-c8af3,main,7,1,20,0.457,0.264,3,0,0,548
df5ee-c8af3,main,7,1,20,0.457,0.264,4,0,1,522
df5ee-c8af3,main,7,1,20,0.457,0.264,5,0,1,607
df5ee-c8af3,main,7,1,20,0.457,0.264,6,0,1,513
df5ee-c8af3,main,7,1,20,0.457,0.264,7,0,0,574
df5ee-c8af3,main,7,1,20,0.457,0.264,8,0,1,594
df5ee-c8af3,main,7,1,20,0.457,0.264,9,0,1,503
df5ee-c8af3,main,7,1,20,0.457,0.264,10,0,0,571
df5ee-c8af3,main,7,1,20,0.457,0.264,11,0,1,613
df5ee-c8af3,main,7,1,20,0.457,0.264,12,0,0,474
df5ee-c8af3,main,7,1,20,0.457,0.264,13,0,1,558
df5ee-c8af3,main,7,1,20,0.457,0.264,14,0,0,516
df5ee-c8af3,main,7,1,20,0.457,0.264,15,0,1,546
df5ee-c8af3,main,7,1,20,0.457,0.264,16,0,0,521
df5ee-c8af3,main,7,1,20,0.457,0.264,17,0,0,580
df5ee-c8af3,main,7,1,20,0.457,0.264,18,0,1,634
df5ee-c8af3,main,7,1,20,0.457,0.264,19,0,1,551
df5ee-c8af3,main,8,5,10,0.245,0.65,0,0,0,1303
df5ee-c8af3,main,8,5,10,0.245,0.65,1,0,1,626
df5ee-c8af3,main,8,5,10,0.245,0.65,2,0,0,544
df5ee-c8af3,main,8,5,10,0.245,0.65,3,0,1,692
df5ee-c8af3,main,8,5,10,0.245,0.65,4,0,1,580
df5ee-c8af3,main,8,5,10,0.245,0.65,5,0,0,559
df5ee-c8af3,main,8,5,10,0.245,0.65,6,0,1,524
df5ee-c8af3,main,8,5,10,0.245,0.65,7,0,0,618
df5ee-c8af3,main,8,5,10,0.245,0.65,8,0,0,542
df5ee-c8af3,main,8,5,10,0.245,0.65,9,0,0,559
df5ee-c8af3,main,9,1,10,0.382,0.22,0,1,0,879
df5ee-c8af3,main,9,1,10,0.382,0.22,1,0,0,544
df5ee-c8af3,main,9,1,10,0.382,0.22,2,0,1,649
df5ee-c8af3,main,9,1,10,0.382,0.22,3,0,0,604
df5ee-c8af3,main,9,1,10,0.382,0.22,4,1,1,627
df5ee-c8af3,main,9,1,10,0.382,0.22,5,1,1,555
df5ee-c8af3,main,9,1,10,0.382,0.22,6,1,0,548
df5ee-c8af3,main,9,1,10,0.382,0.22,7,0,0,597
df5ee-c8af3,main,9,1,10,0.382,0.22,8,1,0,562
df5ee-c8af3,main,9,1,10,0.382,0.22,9,1,0,636
df5ee-c8af3,main,10,5,20,0.341,0.746,0,1,1,1335
df5ee-c8af3,main,10,5,20,0.341,0.746,1,1,0,574
df5ee-c8af3,main,10,5,20,0.341,0.746,2,0,0,528
df5ee-c8af3,main,10,5,20,0.341,0.746,3,1,0,590
df5ee-c8af3,main,10,5,20,0.341,0.746,4,0,0,542
df5ee-c8af3,main,10,5,20,0.341,0.746,5,0,0,598
df5ee-c8af3,main,10,5,20,0.341,0.746,6,1,1,525
df5ee-c8af3,main,10,5,20,0.341,0.746,7,1,0,571
df5ee-c8af3,main,10,5,20,0.341,0.746,8,1,1,532
df5ee-c8af3,main,10,5,20,0.341,0.746,9,1,1,613
df5ee-c8af3,main,10,5,20,0.341,0.746,10,1,1,589
df5ee-c8af3,main,10,5,20,0.341,0.746,11,1,1,535
df5ee-c8af3,main,10,5,20,0.341,0.746,12,1,1,556
df5ee-c8af3,main,10,5,20,0.341,0.746,13,1,1,530
df5ee-c8af3,main,10,5,20,0.341,0.746,14,1,0,502
df5ee-c8af3,main,10,5,20,0.341,0.746,15,1,1,565
df5ee-c8af3,main,10,5,20,0.341,0.746,16,1,1,524
df5ee-c8af3,main,10,5,20,0.341,0.746,17,1,1,527
df5ee-c8af3,main,10,5,20,0.341,0.746,18,1,0,544
df5ee-c8af3,main,10,5,20,0.341,0.746,19,1,1,501
df5ee-c8af3,main,11,1,10,0.632,0.617,0,1,1,922
df5ee-c8af3,main,11,1,10,0.632,0.617,1,1,0,522
df5ee-c8af3,main,11,1,10,0.632,0.617,2,1,1,488
df5ee-c8af3,main,11,1,10,0.632,0.617,3,1,0,474
df5ee-c8af3,main,11,1,10,0.632,0.617,4,1,1,492
df5ee-c8af3,main,11,1,10,0.632,0.617,5,1,0,473
df5ee-c8af3,main,11,1,10,0.632,0.617,6,1,1,481
df5ee-c8af3,main,11,1,10,0.632,0.617,7,1,0,540
df5ee-c8af3,main,11,1,10,0.632,0.617,8,1,1,503
df5ee-c8af3,main,11,1,10,0.632,0.617,9,0,0,434
c9a88-01b8d,practice,0,0,5,0.1,0.9,0,0,1,4359
c9a88-01b8d,practice,0,0,5,0.1,0.9,1,1,1,5778
c9a88-01b8d,practice,0,0,5,0.1,0.9,2,1,1,4838
c9a88-01b8d,practice,0,0,5,0.1,0.9,3,0,0,4230
c9a88-01b8d,practice,0,0,5,0.1,0.9,4,1,1,1291
c9a88-01b8d,practice,1,0,5,0.1,0.9,0,0,0,2212
c9a88-01b8d,practice,1,0,5,0.1,0.9,1,1,1,1489
c9a88-01b8d,practice,1,0,5,0.1,0.9,2,1,1,1257
c9a88-01b8d,practice,1,0,5,0.1,0.9,3,1,0,2092
c9a88-01b8d,practice,1,0,5,0.1,0.9,4,0,1,2482
c9a88-01b8d,main,0,1,5,0.795,0.275,0,0,1,4590
c9a88-01b8d,main,0,1,5,0.795,0.275,1,0,0,4674
c9a88-01b8d,main,0,1,5,0.795,0.275,2,1,1,2818
c9a88-01b8d,main,0,1,5,0.795,0.275,3,1,1,4827
c9a88-01b8d,main,0,1,5,0.795,0.275,4,0,1,3984
c9a88-01b8d,main,1,1,20,0.716,0.433,0,1,1,2874
c9a88-01b8d,main,1,1,20,0.716,0.433,1,1,0,3058
c9a88-01b8d,main,1,1,20,0.716,0.433,2,1,1,1564
c9a88-01b8d,main,1,1,20,0.716,0.433,3,0,1,4196
c9a88-01b8d,main,1,1,20,0.716,0.433,4,0,1,1991
c9a88-01b8d,main,1,1,20,0.716,0.433,5,0,1,2524
c9a88-01b8d,main,1,1,20,0.716,0.433,6,0,0,4036
c9a88-01b8d,main,1,1,20,0.716,0.433,7,1,1,460
c9a88-01b8d,main,1,1,20,0.716,0.433,8,0,0,3965
c9a88-01b8d,main,1,1,20,0.716,0.433,9,1,1,541
c9a88-01b8d,main,1,1,20,0.716,0.433,10,1,0,562
c9a88-01b8d,main,1,1,20,0.716,0.433,11,1,0,1849
c9a88-01b8d,main,1,1,20,0.716,0.433,12,0,0,680
c9a88-01b8d,main,1,1,20,0.716,0.433,13,0,1,1395
c9a88-01b8d,main,1,1,20,0.716,0.433,14,1,1,1269
c9a88-01b8d,main,1,1,20,0.716,0.433,15,1,1,3305
c9a88-01b8d,main,1,1,20,0.716,0.433,16,1,0,3390
c9a88-01b8d,main,1,1,20,0.716,0.433,17,0,0,1453
c9a88-01b8d,main,1,1,20,0.716,0.433,18,0,0,946
c9a88-01b8d,main,1,1,20,0.716,0.433,19,1,1,467
c9a88-01b8d,main,2,5,5,0.325,0.756,0,1,1,2354
c9a88-01b8d,main,2,5,5,0.325,0.756,1,1,0,3619
c9a88-01b8d,main,2,5,5,0.325,0.756,2,0,0,3702
c9a88-01b8d,main,2,5,5,0.325,0.756,3,1,0,5784
c9a88-01b8d,main,2,5,5,0.325,0.756,4,0,1,2321
c9a88-01b8d,main,3,1,20,0.251,0.248,0,1,0,4806
c9a88-01b8d,main,3,1,20,0.251,0.248,1,0,0,12090
c9a88-01b8d,main,3,1,20,0.251,0.248,2,0,1,7039
c9a88-01b8d,main,3,1,20,0.251,0.248,3,0,0,4577
c9a88-01b8d,main,3,1,20,0.251,0.248,4,1,0,5667
c9a88-01b8d,main,3,1,20,0.251,0.248,5,1,1,4776
c9a88-01b8d,main,3,1,20,0.251,0.248,6,1,0,12102
c9a88-01b8d,main,3,1,20,0.251,0.248,7,1,1,4959
c9a88-01b8d,main,3,1,20,0.251,0.248,8,0,1,6231
c9a88-01b8d,main,3,1,20,0.251,0.248,9,0,1,3744
c9a88-01b8d,main,3,1,20,0.251,0.248,10,0,0,9724
c9a88-01b8d,main,3,1,20,0.251,0.248,11,0,0,5122
c9a88-01b8d,main,3,1,20,0.251,0.248,12,0,0,3206
c9a88-01b8d,main,3,1,20,0.251,0.248,13,1,0,4536
c9a88-01b8d,main,3,1,20,0.251,0.248,14,0,1,1399
c9a88-01b8d,main,3,1,20,0.251,0.248,15,0,0,3396
c9a88-01b8d,main,3,1,20,0.251,0.248,16,1,0,3777
c9a88-01b8d,main,3,1,20,0.251,0.248,17,1,0,569
c9a88-01b8d,main,3,1,20,0.251,0.248,18,0,0,1124
c9a88-01b8d,main,3,1,20,0.251,0.248,19,0,0,2138
c9a88-01b8d,main,4,1,5,0.542,0.328,0,1,0,2320
c9a88-01b8d,main,4,1,5,0.542,0.328,1,0,1,2558
c9a88-01b8d,main,4,1,5,0.542,0.328,2,0,1,1137
c9a88-01b8d,main,4,1,5,0.542,0.328,3,1,0,2316
c9a88-01b8d,main,4,1,5,0.542,0.328,4,0,0,686
c9a88-01b8d,main,5,1,5,0.765,0.728,0,1,0,1751
c9a88-01b8d,main,5,1,5,0.765,0.728,1,1,1,2294
c9a88-01b8d,main,5,1,5,0.765,0.728,2,0,0,5425
c9a88-01b8d,main,5,1,5,0.765,0.728,3,1,1,818
c9a88-01b8d,main,5,1,5,0.765,0.728,4,1,1,4328
c9a88-01b8d,main,6,1,10,0.292,0.765,0,1,1,1125
c9a88-01b8d,main,6,1,10,0.292,0.765,1,1,0,857
c9a88-01b8d,main,6,1,10,0.292,0.765,2,1,1,1065
c9a88-01b8d,main,6,1,10,0.292,0.765,3,1,0,1603
c9a88-01b8d,main,6,1,10,0.292,0.765,4,1,1,1008
c9a88-01b8d,main,6,1,10,0.292,0.765,5,1,0,853
c9a88-01b8d,main,6,1,10,0.292,0.765,6,1,1,615
c9a88-01b8d,main,6,1,10,0.292,0.765,7,1,0,1884
c9a88-01b8d,main,6,1,10,0.292,0.765,8,1,1,636
c9a88-01b8d,main,6,1,10,0.292,0.765,9,1,1,605
c9a88-01b8d,main,7,1,20,0.457,0.264,0,1,1,1775
c9a88-01b8d,main,7,1,20,0.457,0.264,1,1,0,672
c9a88-01b8d,main,7,1,20,0.457,0.264,2,1,1,515
c9a88-01b8d,main,7,1,20,0.457,0.264,3,1,0,563
c9a88-01b8d,main,7,1,20,0.457,0.264,4,1,1,503
c9a88-01b8d,main,7,1,20,0.457,0.264,5,1,1,489
c9a88-01b8d,main,7,1,20,0.457,0.264,6,1,1,552
c9a88-01b8d,main,7,1,20,0.457,0.264,7,1,0,496
c9a88-01b8d,main,7,1,20,0.457,0.264,8,1,1,410
c9a88-01b8d,main,7,1,20,0.457,0.264,9,1,1,441
c9a88-01b8d,main,7,1,20,0.457,0.264,10,1,0,436
c9a88-01b8d,main,7,1,20,0.457,0.264,11,1,1,427
c9a88-01b8d,main,7,1,20,0.457,0.264,12,1,0,1481
c9a88-01b8d,main,7,1,20,0.457,0.264,13,1,1,1103
c9a88-01b8d,main,7,1,20,0.457,0.264,14,1,0,1076
c9a88-01b8d,main,7,1,20,0.457,0.264,15,1,1,731
c9a88-01b8d,main,7,1,20,0.457,0.264,16,1,0,559
c9a88-01b8d,main,7,1,20,0.457,0.264,17,1,0,563
c9a88-01b8d,main,7,1,20,0.457,0.264,18,0,1,1257
c9a88-01b8d,main,7,1,20,0.457,0.264,19,0,1,1348
c9a88-01b8d,main,8,5,10,0.245,0.65,0,1,1,1753
c9a88-01b8d,main,8,5,10,0.245,0.65,1,1,0,1226
c9a88-01b8d,main,8,5,10,0.245,0.65,2,1,1,1008
c9a88-01b8d,main,8,5,10,0.245,0.65,3,1,0,2171
c9a88-01b8d,main,8,5,10,0.245,0.65,4,1,1,378
c9a88-01b8d,main,8,5,10,0.245,0.65,5,0,0,1068
c9a88-01b8d,main,8,5,10,0.245,0.65,6,0,0,1451
c9a88-01b8d,main,8,5,10,0.245,0.65,7,1,1,928
c9a88-01b8d,main,8,5,10,0.245,0.65,8,1,1,1244
c9a88-01b8d,main,8,5,10,0.245,0.65,9,1,1,2540
c9a88-01b8d,main,9,1,10,0.382,0.22,0,1,1,1351
c9a88-01b8d,main,9,1,10,0.382,0.22,1,1,0,1865
c9a88-01b8d,main,9,1,10,0.382,0.22,2,1,0,437
c9a88-01b8d,main,9,1,10,0.382,0.22,3,0,0,1478
c9a88-01b8d,main,9,1,10,0.382,0.22,4,0,0,293
c9a88-01b8d,main,9,1,10,0.382,0.22,5,1,0,1732
c9a88-01b8d,main,9,1,10,0.382,0.22,6,0,1,718
c9a88-01b8d,main,9,1,10,0.382,0.22,7,0,1,2096
c9a88-01b8d,main,9,1,10,0.382,0.22,8,0,0,1270
c9a88-01b8d,main,9,1,10,0.382,0.22,9,1,0,724
